Date,symbol,name,Open,High,Low,Close,Volume,market_cap
2023-11-28,XRP,Ripple,1.59,1.62,1.52,1.55,1998976716,15466425893
2023-11-29,XRP,Ripple,1.55,1.56,1.52,1.6,1398318854,16043283287
2023-11-30,XRP,Ripple,1.6,1.65,1.55,1.78,1318860292,17849535231
2023-12-01,XRP,Ripple,1.78,1.79,1.75,1.82,3326886109,18178160614
2023-12-02,XRP,Ripple,1.82,1.84,1.77,1.83,4519350991,18328211711
2023-12-03,XRP,Ripple,1.83,1.84,1.8,1.89,2238766844,18877984925
2023-12-04,XRP,Ripple,1.89,1.92,1.85,1.91,2203865278,19118506315
2023-12-05,XRP,Ripple,1.91,1.94,1.85,1.96,3466487912,19555942540
2023-12-06,XRP,Ripple,1.96,1.96,1.95,1.94,2874227978,19442592715
2023-12-07,XRP,Ripple,1.94,1.96,1.92,1.91,2702022637,19140573861
2023-12-08,XRP,Ripple,1.91,1.93,1.91,1.86,1137725234,18606016164
2023-12-09,XRP,Ripple,1.86,1.87,1.83,1.96,2551891017,19581840310
2023-12-10,XRP,Ripple,1.96,1.97,1.95,1.96,4741577958,19644346707
2023-12-11,XRP,Ripple,1.96,2.02,1.96,1.88,2328690088,18781079485
2023-12-12,XRP,Ripple,1.88,1.92,1.85,1.89,4717613935,18947523777
2023-12-13,XRP,Ripple,1.89,1.92,1.89,1.94,2548892564,19398846895
2023-12-14,XRP,Ripple,1.94,1.98,1.9,1.95,4931787518,19454932038
2023-12-15,XRP,Ripple,1.95,1.98,1.94,2.05,4207360673,20506333291
2023-12-16,XRP,Ripple,2.05,2.09,2.04,2.07,1722630165,20705756117
2023-12-17,XRP,Ripple,2.07,2.1,2.01,2.17,2778294004,21654932944
2023-12-18,XRP,Ripple,2.17,2.2,2.13,2.03,1233831948,20329251376
2023-12-19,XRP,Ripple,2.03,2.11,2.01,2.01,2599932073,20131896022
2023-12-20,XRP,Ripple,2.01,2.02,1.99,1.93,4537373711,19294564943
2023-12-21,XRP,Ripple,1.93,1.97,1.9,1.95,3804390349,19532024430
2023-12-22,XRP,Ripple,1.95,1.96,1.85,2.09,1029412178,20937334070
2023-12-23,XRP,Ripple,2.09,2.15,2.09,2.18,4916127363,21833757788
2023-12-24,XRP,Ripple,2.18,2.19,2.06,2.15,4639720632,21494685596
2023-12-25,XRP,Ripple,2.15,2.22,2.13,2.2,2827552286,22026796252
2023-12-26,XRP,Ripple,2.2,2.31,2.18,2.23,4866824560,22301384810
2023-12-27,XRP,Ripple,2.23,2.24,2.23,2.18,1275015625,21842170149
2023-12-28,XRP,Ripple,2.18,2.28,2.13,2.28,4510997619,22827496874
2023-12-29,XRP,Ripple,2.28,2.3,2.25,2.33,4887381205,23308277454
2023-12-30,XRP,Ripple,2.33,2.42,2.33,2.34,2877627367,23386750113
2023-12-31,XRP,Ripple,2.34,2.38,2.32,2.3,2191437593,22981903126
