Date,symbol,name,Open,High,Low,Close,Volume,market_cap
2023-12-01,SOL,Solana,36.39,37.78,34.3,38.21,2729384905,382144377056
2023-12-02,SOL,Solana,38.21,40.61,38.07,39.28,2292109383,392833721017
2023-12-03,SOL,Solana,39.28,40.34,38.82,38.46,4984630693,384554413576
2023-12-04,SOL,Solana,38.46,38.94,37.73,39.49,1269023655,394862257087
2023-12-05,SOL,Solana,39.49,41.32,38.2,34.64,4226660212,346355099128
2023-12-06,SOL,Solana,34.64,34.97,34.58,31.82,4134953004,318184428265
2023-12-07,SOL,Solana,31.82,34.12,31.0,31.48,3617368021,314760845669
2023-12-08,SOL,Solana,31.48,33.15,30.99,33.04,3253581402,330425107767
2023-12-09,SOL,Solana,33.04,34.32,32.61,35.93,3347746026,359264093732
2023-12-10,SOL,Solana,35.93,35.96,35.42,36.34,3829588000,363428333416
2023-12-11,SOL,Solana,36.34,38.31,35.54,40.89,3387407507,408883430331
2023-12-12,SOL,Solana,40.89,44.32,39.87,42.09,3372632876,420909486657
2023-12-13,SOL,Solana,42.09,42.2,40.99,45.07,3699145208,450717672983
2023-12-14,SOL,Solana,45.07,47.74,41.53,41.25,3788543223,412536203900
2023-12-15,SOL,Solana,41.25,43.42,39.82,41.27,1624826274,412658171775
2023-12-16,SOL,Solana,41.27,44.05,40.34,45.33,2820687966,453292605877
2023-12-17,SOL,Solana,45.33,47.06,44.47,42.14,1678913714,421387538598
2023-12-18,SOL,Solana,42.14,43.58,41.44,47.38,4843680587,473779845340
2023-12-19,SOL,Solana,47.38,49.24,41.58,49.13,2607548799,491339586792
2023-12-20,SOL,Solana,49.13,51.4,48.37,50.08,3332763217,500825268375
2023-12-21,SOL,Solana,50.08,53.57,47.85,49.26,1207957407,492632920045
2023-12-22,SOL,Solana,49.26,50.15,48.88,48.97,4523892022,489718599631
2023-12-23,SOL,Solana,48.97,49.62,47.41,46.0,1844927325,460011012999
2023-12-24,SOL,Solana,46.0,47.48,44.35,48.32,4988951599,483178256339
2023-12-25,SOL,Solana,48.32,48.88,48.17,45.88,2860038070,458765086265
2023-12-26,SOL,Solana,45.88,46.24,45.5,43.98,1284139556,439811495055
2023-12-27,SOL,Solana,43.98,45.14,42.74,41.35,2876428844,413543195953
2023-12-28,SOL,Solana,41.35,41.83,40.93,39.73,4892307191,397294132730
2023-12-29,SOL,Solana,39.73,42.43,38.99,38.96,4193172788,389618491264
2023-12-30,SOL,Solana,38.96,40.59,38.2,35.21,2025852244,352115347107
2023-12-31,SOL,Solana,35.21,37.14,33.61,34.22,1250259368,342201995349
