Date,symbol,name,Open,High,Low,Close,Volume,market_cap
2023-11-29,ADA,Cardano,0.11,0.11,0.11,0.11,1386705798,1129941121
2023-11-30,ADA,Cardano,0.11,0.12,0.11,0.11,2390286096,1050070414
2023-12-01,ADA,Cardano,0.11,0.11,0.1,0.11,4969934008,1107368037
2023-12-02,ADA,Cardano,0.11,0.11,0.11,0.11,4368133177,1089849007
2023-12-03,ADA,Cardano,0.11,0.11,0.11,0.12,1510853934,1216234957
2023-12-04,ADA,Cardano,0.12,0.12,0.12,0.12,3834978790,1197437044
2023-12-05,ADA,Cardano,0.12,0.12,0.11,0.12,2587926068,1150378399
2023-12-06,ADA,Cardano,0.12,0.12,0.11,0.12,3062717710,1179597512
2023-12-07,ADA,Cardano,0.12,0.12,0.12,0.12,2522493173,1179239450
2023-12-08,ADA,Cardano,0.12,0.12,0.12,0.12,2218716556,1173408721
2023-12-09,ADA,Cardano,0.12,0.12,0.12,0.12,2384398906,1163143756
2023-12-10,ADA,Cardano,0.12,0.12,0.12,0.11,4289922254,1110891385
2023-12-11,ADA,Cardano,0.11,0.11,0.11,0.11,1699354509,1109501273
2023-12-12,ADA,Cardano,0.11,0.12,0.11,0.11,1585495968,1140445836
2023-12-13,ADA,Cardano,0.11,0.11,0.11,0.11,4863288644,1105690053
2023-12-14,ADA,Cardano,0.11,0.12,0.11,0.11,3024567451,1134973853
2023-12-15,ADA,Cardano,0.11,0.11,0.11,0.11,3478351819,1081667798
2023-12-16,ADA,Cardano,0.11,0.11,0.11,0.11,1245398508,1114113977
2023-12-17,ADA,Cardano,0.11,0.12,0.11,0.11,4934715701,1102223993
2023-12-18,ADA,Cardano,0.11,0.11,0.11,0.11,1485539757,1083646781
2023-12-19,ADA,Cardano,0.11,0.11,0.11,0.11,3037688512,1050411190
2023-12-20,ADA,Cardano,0.11,0.11,0.1,0.11,3495583345,1059361545
2023-12-21,ADA,Cardano,0.11,0.11,0.1,0.09,2471037403,924085253
2023-12-22,ADA,Cardano,0.09,0.1,0.09,0.09,3934457522,913700133
2023-12-23,ADA,Cardano,0.09,0.1,0.09,0.09,3141240525,887362252
2023-12-24,ADA,Cardano,0.09,0.09,0.09,0.09,3191837955,904745856
2023-12-25,ADA,Cardano,0.09,0.09,0.09,0.1,1600194658,958875511
2023-12-26,ADA,Cardano,0.1,0.1,0.09,0.09,2904072517,914131122
2023-12-27,ADA,Cardano,0.09,0.1,0.09,0.09,4568338755,851426245
2023-12-28,ADA,Cardano,0.09,0.09,0.08,0.08,2750412496,842515062
2023-12-29,ADA,Cardano,0.08,0.09,0.08,0.09,3637415688,871073199
2023-12-30,ADA,Cardano,0.09,0.09,0.09,0.08,3455734339,844692098
2023-12-31,ADA,Cardano,0.08,0.09,0.08,0.08,3048887683,846043780
